"district_id","party_id","name_ka","round","votes","vote_share","registered","voted","voted_noon","voted_5pm","main_list","special_list","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
"110400","european_georgia","ვახტანგი მესხიშვილი",1,40,0.078125,1275,544,174,441,1273,2,0.426667,0.136471,0.345882,31,0.056985
"110400","gd","ნიკო ნახუცრიშვილი",1,299,0.583984,1275,544,174,441,1273,2,0.426667,0.136471,0.345882,31,0.056985
"110400","patriots","",1,33,0.064453,1275,544,174,441,1273,2,0.426667,0.136471,0.345882,31,0.056985
"110400","unm","ოთარი თამაზაშვილი",1,119,0.232422,1275,544,174,441,1273,2,0.426667,0.136471,0.345882,31,0.056985
"110500","burjanadze_democratic","ვლადიმერ უსტიაშვილი",1,94,0.098843,2292,1002,386,823,2287,5,0.437173,0.168412,0.359075,45,0.04491
"110500","european_georgia","თეიმურაზ ყუშიტაშვილი",1,153,0.160883,2292,1002,386,823,2287,5,0.437173,0.168412,0.359075,45,0.04491
"110500","gd","დავითი თათრიშვილი",1,474,0.498423,2292,1002,386,823,2287,5,0.437173,0.168412,0.359075,45,0.04491
"110500","patriots","",1,129,0.135647,2292,1002,386,823,2287,5,0.437173,0.168412,0.359075,45,0.04491
"110500","unm","ნათია უსტიაშვილი",1,101,0.106204,2292,1002,386,823,2287,5,0.437173,0.168412,0.359075,45,0.04491
"110600","european_georgia","ელისო შიოშვილი",1,164,0.162216,2256,1057,350,777,2243,13,0.468528,0.155142,0.344415,38,0.035951
"110600","gd","ელენე სამხთუაშვილი",1,462,0.456973,2256,1057,350,777,2243,13,0.468528,0.155142,0.344415,38,0.035951
"110600","patriots","",1,279,0.275964,2256,1057,350,777,2243,13,0.468528,0.155142,0.344415,38,0.035951
"110600","unm","გიორგი ხარატიძე",1,106,0.104847,2256,1057,350,777,2243,13,0.468528,0.155142,0.344415,38,0.035951
"110701","burjanadze_democratic","",1,377,0.159072,4896,2486,837,1925,4858,38,0.507761,0.170956,0.393178,103,0.041432
"110701","european_georgia","",1,153,0.064557,4896,2486,837,1925,4858,38,0.507761,0.170956,0.393178,103,0.041432
"110701","gd","",1,1408,0.594093,4896,2486,837,1925,4858,38,0.507761,0.170956,0.393178,103,0.041432
"110701","patriots","",1,201,0.08481,4896,2486,837,1925,4858,38,0.507761,0.170956,0.393178,103,0.041432
"110701","unm","",1,231,0.097468,4896,2486,837,1925,4858,38,0.507761,0.170956,0.393178,103,0.041432
"110702","burjanadze_democratic","",1,122,0.057089,5112,2274,775,1721,5072,40,0.444836,0.151604,0.336659,120,0.05277
"110702","european_georgia","",1,243,0.113711,5112,2274,775,1721,5072,40,0.444836,0.151604,0.336659,120,0.05277
"110702","gd","",1,1274,0.596163,5112,2274,775,1721,5072,40,0.444836,0.151604,0.336659,120,0.05277
"110702","patriots","",1,148,0.069256,5112,2274,775,1721,5072,40,0.444836,0.151604,0.336659,120,0.05277
"110702","peoples_power_2016","",1,94,0.043987,5112,2274,775,1721,5072,40,0.444836,0.151604,0.336659,120,0.05277
"110702","unm","",1,256,0.119794,5112,2274,775,1721,5072,40,0.444836,0.151604,0.336659,120,0.05277
"110800","burjanadze_democratic","ვაჟა კევლიშვილი",1,11,0.008716,2082,1322,369,1003,2066,16,0.634966,0.177233,0.481748,50,0.037821
"110800","european_georgia","გიორგი ჭიაბერაშვილი",1,90,0.071315,2082,1322,369,1003,2066,16,0.634966,0.177233,0.481748,50,0.037821
"110800","gd","ივანე ბეჟიაშვილი",1,681,0.53962,2082,1322,369,1003,2066,16,0.634966,0.177233,0.481748,50,0.037821
"110800","initiative_group","",1,291,0.230586,2082,1322,369,1003,2066,16,0.634966,0.177233,0.481748,50,0.037821
"110800","patriots","",1,32,0.025357,2082,1322,369,1003,2066,16,0.634966,0.177233,0.481748,50,0.037821
"110800","unm","ვასილი კანჯარაშვილი",1,157,0.124406,2082,1322,369,1003,2066,16,0.634966,0.177233,0.481748,50,0.037821
"110900","european_georgia","ლარისა ხუციშვილი",1,19,0.228916,112,95,43,79,107,5,0.848214,0.383929,0.705357,7,0.073684
"110900","gd","გიორგი მუჩიაშვილი",1,60,0.722892,112,95,43,79,107,5,0.848214,0.383929,0.705357,7,0.073684
"110900","patriots","",1,3,0.036145,112,95,43,79,107,5,0.848214,0.383929,0.705357,7,0.073684
"110900","unm","რომანი პასიკაშვილი",1,1,0.012048,112,95,43,79,107,5,0.848214,0.383929,0.705357,7,0.073684
"111000","european_georgia","გიორგი ახალკაციშვილი",1,39,0.102632,846,395,151,300,843,3,0.466903,0.178487,0.35461,15,0.037975
"111000","gd","ვეფხია ჩერქეზიშვილი",1,236,0.621053,846,395,151,300,843,3,0.466903,0.178487,0.35461,15,0.037975
"111000","patriots","",1,59,0.155263,846,395,151,300,843,3,0.466903,0.178487,0.35461,15,0.037975
"111000","unm","ვახტანგ ოდიკაძე",1,46,0.121053,846,395,151,300,843,3,0.466903,0.178487,0.35461,15,0.037975
"111100","european_georgia","გივი დაბახიშვილი",1,59,0.065922,2398,935,314,714,2382,16,0.389908,0.130942,0.297748,34,0.036364
"111100","gd","ნიკო გიუაშვილი",1,626,0.699441,2398,935,314,714,2382,16,0.389908,0.130942,0.297748,34,0.036364
"111100","patriots","",1,59,0.065922,2398,935,314,714,2382,16,0.389908,0.130942,0.297748,34,0.036364
"111100","unm","კახა უცუნაშვილი",1,151,0.168715,2398,935,314,714,2382,16,0.389908,0.130942,0.297748,34,0.036364
"111200","european_georgia","თამარი მანძულაშვილი",1,35,0.042017,1530,873,290,610,1525,5,0.570588,0.189542,0.398693,37,0.042383
"111200","gd","მამუკა ჯაჭვაძე",1,429,0.515006,1530,873,290,610,1525,5,0.570588,0.189542,0.398693,37,0.042383
"111200","patriots","",1,191,0.229292,1530,873,290,610,1525,5,0.570588,0.189542,0.398693,37,0.042383
"111200","unm","ნიკო ღვინაშვილი",1,178,0.213685,1530,873,290,610,1525,5,0.570588,0.189542,0.398693,37,0.042383
"111300","burjanadze_democratic","მალხაზ ფილაური",1,81,0.062404,2899,1340,399,934,2883,16,0.462228,0.137634,0.32218,38,0.028358
"111300","european_georgia","გიორგი ამბარდნიშვილი",1,46,0.035439,2899,1340,399,934,2883,16,0.462228,0.137634,0.32218,38,0.028358
"111300","gd","დიმიტრი მჭედლიშვილი",1,952,0.733436,2899,1340,399,934,2883,16,0.462228,0.137634,0.32218,38,0.028358
"111300","patriots","",1,172,0.132512,2899,1340,399,934,2883,16,0.462228,0.137634,0.32218,38,0.028358
"111300","unm","ივანე კუზანაშვილი",1,47,0.03621,2899,1340,399,934,2883,16,0.462228,0.137634,0.32218,38,0.028358
"111400","burjanadze_democratic","მერაბი ჯავახიშვილი",1,66,0.073333,2131,922,282,641,2126,5,0.432661,0.132332,0.300798,22,0.023861
"111400","european_georgia","გოჩა გიქორაშვილი",1,102,0.113333,2131,922,282,641,2126,5,0.432661,0.132332,0.300798,22,0.023861
"111400","gd","ავთანდილი გოგიაშვილი",1,547,0.607778,2131,922,282,641,2126,5,0.432661,0.132332,0.300798,22,0.023861
"111400","patriots","",1,125,0.138889,2131,922,282,641,2126,5,0.432661,0.132332,0.300798,22,0.023861
"111400","unm","მარინე ყაჭიური",1,60,0.066667,2131,922,282,641,2126,5,0.432661,0.132332,0.300798,22,0.023861
"111500","european_georgia","დარეჯანი გაბრელაშვილი",1,60,0.184615,497,331,78,211,495,2,0.665996,0.156942,0.424547,4,0.012085
"111500","gd","სოსო ჭიკაძე",1,250,0.769231,497,331,78,211,495,2,0.665996,0.156942,0.424547,4,0.012085
"111500","unm","ელგუჯი ზირაქაშვილი",1,15,0.046154,497,331,78,211,495,2,0.665996,0.156942,0.424547,4,0.012085
"111600","burjanadze_democratic","თამაზ ხუროშვილი",1,57,0.208791,405,281,98,210,402,3,0.693827,0.241975,0.518519,5,0.017794
"111600","european_georgia","თეირანი თუშიშვილი",1,2,0.007326,405,281,98,210,402,3,0.693827,0.241975,0.518519,5,0.017794
"111600","gd","თენგიზი ძირკველიშვილი",1,157,0.575092,405,281,98,210,402,3,0.693827,0.241975,0.518519,5,0.017794
"111600","labour","ზვიადი ხუროშვილი",1,17,0.062271,405,281,98,210,402,3,0.693827,0.241975,0.518519,5,0.017794
"111600","patriots","",1,19,0.069597,405,281,98,210,402,3,0.693827,0.241975,0.518519,5,0.017794
"111600","unm","გელა ჭამიაშვილი",1,21,0.076923,405,281,98,210,402,3,0.693827,0.241975,0.518519,5,0.017794
"111700","european_georgia","კოშკარ გუსეინოვი",1,56,0.04947,4313,1326,736,1167,4284,29,0.307443,0.170647,0.270577,85,0.064103
"111700","gd","აიაზ ბაირამოვი",1,774,0.683746,4313,1326,736,1167,4284,29,0.307443,0.170647,0.270577,85,0.064103
"111700","initiative_group","",1,209,0.184629,4313,1326,736,1167,4284,29,0.307443,0.170647,0.270577,85,0.064103
"111700","unm","ორუჯ კულიევი",1,93,0.082155,4313,1326,736,1167,4284,29,0.307443,0.170647,0.270577,85,0.064103
"111800","european_georgia","მუბარიზ მამედოვი",1,201,0.194203,4992,1106,578,934,4952,40,0.221554,0.115785,0.187099,43,0.038879
"111800","gd","ელშად კურბანოვი",1,680,0.657005,4992,1106,578,934,4952,40,0.221554,0.115785,0.187099,43,0.038879
"111800","unm","რასიმ ასკეროვი",1,154,0.148792,4992,1106,578,934,4952,40,0.221554,0.115785,0.187099,43,0.038879
"111900","burjanadze_democratic","შახვალათ ხეირხაბაროვი",1,76,0.07669,3670,1061,439,920,3652,18,0.289101,0.119619,0.250681,59,0.055608
"111900","european_georgia","მახლუკ ბაირამოვი",1,27,0.027245,3670,1061,439,920,3652,18,0.289101,0.119619,0.250681,59,0.055608
"111900","gd","ილგარ ოჯახვერდიევი",1,536,0.540868,3670,1061,439,920,3652,18,0.289101,0.119619,0.250681,59,0.055608
"111900","unm","რამიზ ეიბოვი",1,352,0.355197,3670,1061,439,920,3652,18,0.289101,0.119619,0.250681,59,0.055608
"112000","gd","ეთბარ ილიასოვი",1,604,0.967949,2356,654,323,539,2339,17,0.277589,0.137097,0.228778,19,0.029052
"112000","unm","იოლჩუ სულეიმანოვი",1,20,0.032051,2356,654,323,539,2339,17,0.277589,0.137097,0.228778,19,0.029052
"112100","burjanadze_democratic","მამია ჩართოლანი",1,21,0.066456,596,346,134,302,576,20,0.580537,0.224832,0.506711,13,0.037572
"112100","european_georgia","ბექა ასლამაზაშვილი",1,13,0.041139,596,346,134,302,576,20,0.580537,0.224832,0.506711,13,0.037572
"112100","gd","ალექსი იოსელიანი",1,228,0.721519,596,346,134,302,576,20,0.580537,0.224832,0.506711,13,0.037572
"112100","patriots","",1,46,0.14557,596,346,134,302,576,20,0.580537,0.224832,0.506711,13,0.037572
"112100","unm","გაგი გულბანი",1,8,0.025316,596,346,134,302,576,20,0.580537,0.224832,0.506711,13,0.037572
"120100","european_georgia","ილია ჩიკვილაძე",1,234,0.263514,1629,914,348,721,1620,9,0.56108,0.213628,0.442603,26,0.028446
"120100","gd","ზურაბ სიმონიშვილი",1,615,0.692568,1629,914,348,721,1620,9,0.56108,0.213628,0.442603,26,0.028446
"120100","unm","თომა მოსემღვდლიშვილი",1,39,0.043919,1629,914,348,721,1620,9,0.56108,0.213628,0.442603,26,0.028446
"120200","european_georgia","არჩილ ნაპირელი",1,61,0.068694,1958,938,314,712,1950,8,0.47906,0.160368,0.363636,48,0.051173
"120200","gd","აკაკი ფოცხვერაშვილი",1,454,0.511261,1958,938,314,712,1950,8,0.47906,0.160368,0.363636,48,0.051173
"120200","unm","გიორგი ლეგაშვილი",1,373,0.420045,1958,938,314,712,1950,8,0.47906,0.160368,0.363636,48,0.051173
"120300","european_georgia","თამაზი ჯაჭვაძე",1,266,0.228916,2240,1191,369,838,2229,11,0.531696,0.164732,0.374107,25,0.020991
"120300","gd","თეიმურაზ ქევხიშვილი",1,648,0.557659,2240,1191,369,838,2229,11,0.531696,0.164732,0.374107,25,0.020991
"120300","left_alliance","ნუგზარი მუჩიაშვილი",1,1,0.000861,2240,1191,369,838,2229,11,0.531696,0.164732,0.374107,25,0.020991
"120300","patriots","",1,192,0.165232,2240,1191,369,838,2229,11,0.531696,0.164732,0.374107,25,0.020991
"120300","unm","მარი ქევხიშვილი",1,55,0.047332,2240,1191,369,838,2229,11,0.531696,0.164732,0.374107,25,0.020991
"120400","burjanadze_democratic","ბესიკი ონაშვილი",1,27,0.024568,2944,1135,363,870,2936,8,0.38553,0.123302,0.295516,34,0.029956
"120400","european_georgia","გიორგი კულულაშვილი",1,279,0.253867,2944,1135,363,870,2936,8,0.38553,0.123302,0.295516,34,0.029956
"120400","gd","დავითი პაიჭაძე",1,415,0.377616,2944,1135,363,870,2936,8,0.38553,0.123302,0.295516,34,0.029956
"120400","patriots","",1,295,0.268426,2944,1135,363,870,2936,8,0.38553,0.123302,0.295516,34,0.029956
"120400","unm","ვალოდია ყალაბეგაშვილი",1,83,0.075523,2944,1135,363,870,2936,8,0.38553,0.123302,0.295516,34,0.029956
"120500","european_georgia","გიორგი ბაწელაშვილი",1,101,0.129156,1257,807,302,633,1251,6,0.642005,0.240255,0.50358,22,0.027261
"120500","gd","გიგო მაჩხაშვილი",1,616,0.787724,1257,807,302,633,1251,6,0.642005,0.240255,0.50358,22,0.027261
"120500","patriots","",1,27,0.034527,1257,807,302,633,1251,6,0.642005,0.240255,0.50358,22,0.027261
"120500","unm","თეონა ამონაშვილი",1,38,0.048593,1257,807,302,633,1251,6,0.642005,0.240255,0.50358,22,0.027261
"120600","communist_stalinist","ალექსანდრე სეხნიაშვილი",1,7,0.003433,4336,2096,660,1554,4322,14,0.483395,0.152214,0.358395,54,0.025763
"120600","european_georgia","მიხეილი ბეჟანიშვილი",1,435,0.21334,4336,2096,660,1554,4322,14,0.483395,0.152214,0.358395,54,0.025763
"120600","gd","ზაქარა შოშიაშვილი",1,1051,0.515449,4336,2096,660,1554,4322,14,0.483395,0.152214,0.358395,54,0.025763
"120600","initiative_group","",1,358,0.175576,4336,2096,660,1554,4322,14,0.483395,0.152214,0.358395,54,0.025763
"120600","patriots","",1,106,0.051986,4336,2096,660,1554,4322,14,0.483395,0.152214,0.358395,54,0.025763
"120600","unm","ლალი ჯვარისაშვილი",1,82,0.040216,4336,2096,660,1554,4322,14,0.483395,0.152214,0.358395,54,0.025763
"120700","european_georgia","როინი კობიაშვილი",1,130,0.120037,2375,1124,293,845,2371,4,0.473263,0.123368,0.355789,40,0.035587
"120700","gd","ლევანი ხაზიური",1,627,0.578947,2375,1124,293,845,2371,4,0.473263,0.123368,0.355789,40,0.035587
"120700","patriots","",1,88,0.081256,2375,1124,293,845,2371,4,0.473263,0.123368,0.355789,40,0.035587
"120700","unm","მამუკა სააკაშვილი",1,238,0.21976,2375,1124,293,845,2371,4,0.473263,0.123368,0.355789,40,0.035587
"120800","european_georgia","ზურაბი რუაძე",1,358,0.201463,3595,1827,638,1435,3579,16,0.508206,0.177469,0.399166,47,0.025725
"120800","gd","გია შაოშვილი",1,821,0.462015,3595,1827,638,1435,3579,16,0.508206,0.177469,0.399166,47,0.025725
"120800","initiative_group","",1,289,0.162634,3595,1827,638,1435,3579,16,0.508206,0.177469,0.399166,47,0.025725
"120800","patriots","",1,82,0.046145,3595,1827,638,1435,3579,16,0.508206,0.177469,0.399166,47,0.025725
"120800","unm","უჩა ქემაშვილი",1,227,0.127743,3595,1827,638,1435,3579,16,0.508206,0.177469,0.399166,47,0.025725
"120901","burjanadze_democratic","",1,18,0.012703,3500,1496,511,1215,3477,23,0.427429,0.146,0.347143,63,0.042112
"120901","european_georgia","",1,392,0.276641,3500,1496,511,1215,3477,23,0.427429,0.146,0.347143,63,0.042112
"120901","gd","",1,747,0.52717,3500,1496,511,1215,3477,23,0.427429,0.146,0.347143,63,0.042112
"120901","labour","",1,26,0.018349,3500,1496,511,1215,3477,23,0.427429,0.146,0.347143,63,0.042112
"120901","left_alliance","",1,4,0.002823,3500,1496,511,1215,3477,23,0.427429,0.146,0.347143,63,0.042112
"120901","patriots","",1,59,0.041637,3500,1496,511,1215,3477,23,0.427429,0.146,0.347143,63,0.042112
"120901","unm","",1,171,0.120677,3500,1496,511,1215,3477,23,0.427429,0.146,0.347143,63,0.042112
"120902","burjanadze_democratic","",1,61,0.031427,4483,2044,700,1564,4461,22,0.455945,0.156145,0.348874,96,0.046967
"120902","european_georgia","",1,642,0.330757,4483,2044,700,1564,4461,22,0.455945,0.156145,0.348874,96,0.046967
"120902","gd","",1,899,0.463163,4483,2044,700,1564,4461,22,0.455945,0.156145,0.348874,96,0.046967
"120902","left_alliance","",1,20,0.010304,4483,2044,700,1564,4461,22,0.455945,0.156145,0.348874,96,0.046967
"120902","patriots","",1,77,0.03967,4483,2044,700,1564,4461,22,0.455945,0.156145,0.348874,96,0.046967
"120902","unm","",1,242,0.124678,4483,2044,700,1564,4461,22,0.455945,0.156145,0.348874,96,0.046967
"121000","european_georgia","მარინე თევდორაშვილი",1,253,0.172932,3505,1535,458,1110,3490,15,0.437946,0.13067,0.31669,67,0.043648
"121000","gd","თეიმურაზი ზარდიაშვილი",1,667,0.455913,3505,1535,458,1110,3490,15,0.437946,0.13067,0.31669,67,0.043648
"121000","initiative_group","",1,267,0.182502,3505,1535,458,1110,3490,15,0.437946,0.13067,0.31669,67,0.043648
"121000","patriots","",1,78,0.053315,3505,1535,458,1110,3490,15,0.437946,0.13067,0.31669,67,0.043648
"121000","unm","ავთანდილ იმერლიშვილი",1,198,0.135338,3505,1535,458,1110,3490,15,0.437946,0.13067,0.31669,67,0.043648
"121100","european_georgia","ეთერი სონღულაშვილი",1,93,0.168478,979,570,207,442,976,3,0.582227,0.21144,0.451481,18,0.031579
"121100","gd","თემური ელიკაშვილი",1,310,0.561594,979,570,207,442,976,3,0.582227,0.21144,0.451481,18,0.031579
"121100","patriots","",1,149,0.269928,979,570,207,442,976,3,0.582227,0.21144,0.451481,18,0.031579
"121200","burjanadze_democratic","პაატა ბერიკაშვილი",1,35,0.023522,2896,1530,494,1216,2893,3,0.528315,0.17058,0.41989,29,0.018954
"121200","european_georgia","ლევანი ჯანიაშვილი",1,331,0.222446,2896,1530,494,1216,2893,3,0.528315,0.17058,0.41989,29,0.018954
"121200","gd","ზურაბი მუხულიშვილი",1,689,0.463038,2896,1530,494,1216,2893,3,0.528315,0.17058,0.41989,29,0.018954
"121200","left_alliance","არსენა სეფიაშვილი",1,10,0.00672,2896,1530,494,1216,2893,3,0.528315,0.17058,0.41989,29,0.018954
"121200","patriots","",1,20,0.013441,2896,1530,494,1216,2893,3,0.528315,0.17058,0.41989,29,0.018954
"121200","unm","ელმირა ბეციაშვილი",1,403,0.270833,2896,1530,494,1216,2893,3,0.528315,0.17058,0.41989,29,0.018954
"121300","european_georgia","ვლადიმერ მინდორაშვილი",1,231,0.332374,1008,715,265,595,1007,1,0.709325,0.262897,0.590278,20,0.027972
"121300","gd","ზურაბი წინწალაშვილი",1,397,0.571223,1008,715,265,595,1007,1,0.709325,0.262897,0.590278,20,0.027972
"121300","left_alliance","ბესიკი სიმონიშვილი",1,1,0.001439,1008,715,265,595,1007,1,0.709325,0.262897,0.590278,20,0.027972
"121300","patriots","",1,19,0.027338,1008,715,265,595,1007,1,0.709325,0.262897,0.590278,20,0.027972
"121300","unm","შენგელი აფთარაშვილი",1,47,0.067626,1008,715,265,595,1007,1,0.709325,0.262897,0.590278,20,0.027972
"121400","european_georgia","ლია შველაშვილი",1,144,0.109756,2422,1366,451,1160,2415,7,0.563997,0.18621,0.478943,49,0.035871
"121400","gd","თეიმურაზი ზავრაშვილი",1,919,0.700457,2422,1366,451,1160,2415,7,0.563997,0.18621,0.478943,49,0.035871
"121400","left_alliance","კობა ბაწაშვილი",1,23,0.01753,2422,1366,451,1160,2415,7,0.563997,0.18621,0.478943,49,0.035871
"121400","unm","მალხაზი ლუაშვილი",1,226,0.172256,2422,1366,451,1160,2415,7,0.563997,0.18621,0.478943,49,0.035871
"121500","european_georgia","გურამი ხატიაშვილი",1,311,0.202211,3863,1597,555,1264,3850,13,0.413409,0.143671,0.327207,56,0.035066
"121500","gd","ალექსანდრე ბასილაშვილი",1,919,0.597529,3863,1597,555,1264,3850,13,0.413409,0.143671,0.327207,56,0.035066
"121500","patriots","",1,103,0.06697,3863,1597,555,1264,3850,13,0.413409,0.143671,0.327207,56,0.035066
"121500","unm","თამაზი გოგებაშვილი",1,205,0.13329,3863,1597,555,1264,3850,13,0.413409,0.143671,0.327207,56,0.035066
"121600","european_georgia","ვალერი ბარნაბიშვილი",1,297,0.563567,809,544,153,419,809,0,0.672435,0.189122,0.517923,17,0.03125
"121600","gd","ალუდი კაპანაძე",1,163,0.309298,809,544,153,419,809,0,0.672435,0.189122,0.517923,17,0.03125
"121600","patriots","",1,41,0.077799,809,544,153,419,809,0,0.672435,0.189122,0.517923,17,0.03125
"121600","unm","მაკა ფრიდონაშვილი-დადაშევა",1,26,0.049336,809,544,153,419,809,0,0.672435,0.189122,0.517923,17,0.03125
"121700","european_georgia","ვალერი ირომაშვილი",1,342,0.520548,1050,666,223,546,1048,2,0.634286,0.212381,0.52,7,0.010511
"121700","gd","ვახტანგი ნათიძე",1,278,0.423135,1050,666,223,546,1048,2,0.634286,0.212381,0.52,7,0.010511
"121700","patriots","",1,37,0.056317,1050,666,223,546,1048,2,0.634286,0.212381,0.52,7,0.010511
"121800","european_georgia","სოფიკო გოგილაშვილი",1,93,0.064094,2683,1494,598,1212,2672,11,0.556839,0.222885,0.451733,39,0.026104
"121800","gd","გივი რამაზაშვილი",1,1038,0.715369,2683,1494,598,1212,2672,11,0.556839,0.222885,0.451733,39,0.026104
"121800","left_alliance","გელა ილურიძე",1,2,0.001378,2683,1494,598,1212,2672,11,0.556839,0.222885,0.451733,39,0.026104
"121800","patriots","",1,262,0.180565,2683,1494,598,1212,2672,11,0.556839,0.222885,0.451733,39,0.026104
"121800","unm","ჯონი ამისულაშვილი",1,56,0.038594,2683,1494,598,1212,2672,11,0.556839,0.222885,0.451733,39,0.026104
"121900","european_georgia","ჯუმბერი ქუფარაშვილი",1,33,0.055092,1192,617,197,449,1191,1,0.517617,0.165268,0.376678,17,0.027553
"121900","gd","ზურაბი ბადრიაშვილი",1,504,0.841402,1192,617,197,449,1191,1,0.517617,0.165268,0.376678,17,0.027553
"121900","left_alliance","მიხეილი სეფიაშვილი",1,6,0.010017,1192,617,197,449,1191,1,0.517617,0.165268,0.376678,17,0.027553
"121900","patriots","",1,56,0.093489,1192,617,197,449,1191,1,0.517617,0.165268,0.376678,17,0.027553
"122000","european_georgia","ალექსანდრე ზირაქაშვილი",1,143,0.43465,462,336,130,280,461,1,0.727273,0.281385,0.606061,6,0.017857
"122000","gd","ლევანი თევდორაშვილი",1,186,0.56535,462,336,130,280,461,1,0.727273,0.281385,0.606061,6,0.017857
"122100","european_georgia","ამირანი ჩომახაშვილი",1,258,0.199074,2006,1322,490,1056,2002,4,0.659023,0.244267,0.526421,25,0.018911
"122100","gd","ვაჟა მამისაშვილი",1,940,0.725309,2006,1322,490,1056,2002,4,0.659023,0.244267,0.526421,25,0.018911
